62.50132260007946,32.29988321596203,61.299934617735495,55.28141936725052,765.7935318856535,56.68305937231713,766.6747838551299,27.49436259822519
574.8245421662292,78.52215881710615,573.4070837553878,97.7391297576532,1132.1748772942565,97.83810153212063,1131.5008545618434,75.64377360935731
63.004872144739586,75.51507621372338,61.275049270617735,97.11898474128269,560.0766703450415,96.37969003740864,560.8266329394868,80.31016639802358
62.90178051817694,114.17176961684629,62.34284819983845,138.59286670562918,987.5326888584035,137.73883863495388,987.3006900936193,114.85159072592873
62.279774413810145,228.19576028366745,61.42817672403362,254.0499462657826,817.257362370184,256.1146684474623,817.4204399135457,224.92465413191147
62.37643425816328,272.409204744132,60.50601056466367,295.1057650016165,257.9217767593313,295.88834960262324,257.46200780494837,272.5239851959133
63.102511183291,389.47654116798094,61.59005701079399,411.13475724392305,735.6754784588181,412.0280433409855,735.6042740231353,381.55625340783774
63.030078817542126,431.3102596103668,60.97833297621422,452.70577336366813,810.4518328750261,453.5121646157988,810.4329539330998,437.49798257142
62.69913042976289,585.7102707084587,61.031292741009906,609.2803140273572,865.3714952833157,611.6153530649842,866.2527395584468,580.687990440931
62.56359254042905,628.8180404413713,61.23925037260643,650.4355615791912,751.0707247969656,652.8539343337702,751.7530030715934,628.4747263085928
829.3122605988037,625.9714788131224,829.1909759393908,653.3056491158809,1122.1007128057809,654.2035458314512,1122.9138751303733,628.7033854422195
63.455245037044804,667.277203270491,61.866820619631795,692.4125877578795,1037.8770706621697,694.1519372308238,1039.1145188015596,674.5914269415407
172.3618280461371,777.1244700295497,171.97041380862834,806.5975998279425,745.8813899220148,808.2507878794612,746.791659822617,777.1999986676224
63.11323188054193,827.1862281713699,61.27596198614822,848.288144864296,839.5928998451102,849.710004714735,839.1108498755592,828.5555808929165
63.21892655729782,865.6707905165808,62.73129300914887,890.9815313783281,395.28117375419555,889.0419866758726,394.8206688405783,868.5280925899722
64.35894476998348,909.8810178353382,63.06196024716921,926.1321254726155,428.1724043077299,925.7287926968513,428.86407343895996,907.5850616131901
508.07599617097765,907.9280806952744,509.4232725482682,927.4315632568369,609.9862718609351,927.1769197929513,610.0835961629764,906.5916341655673
